name,rating,review_text,aspect1,aspect2,aspect3,idx,mecab_token,komoran_token,okt_token
배상면주가 포천LB,1,한 달 사용기 맛은 나쁘지 않았는데 배송 때 닷새 써오고 리뷰에도 남겼는데 조치도 취해주 않아서 별로입니다,delivery,abstract_flavor_smell,,23774,"['한', '달', '사', '용기', '맛', '나쁘', '않', '배송', '때', '닷새', '써', '오', '리뷰', '남겼', '조치', '취해', '주', '않', '별로', '입니다']","['한', '달', '사용', '이', '맛', '나쁘', '않', '배', '송', '때', '닷새', '쓰', '오', '리뷰', '남기', '조치', '취하', '주', '않', '별로', '이']","['한', '달', '사', '용기', '맛', '은', '나쁘지', '않았는데', '배송', '때', '닷새', '써오고', '리뷰', '에도', '남겼는데', '조치', '도', '취', '해주', '않아서', '별로', '입니다']"
레돔LESDOM,4,새콤하고 많이 달지 않아서 괜찮았는데 저는 좀 더 탄산이 강한 걸 좋아해서 아쉬웠어요,specific_flavor_smell,,,159448,"['새콤', '많이', '달', '않', '괜찮', '저', '좀', '더', '탄산', '강한', '걸', '좋', '해서', '아쉬웠']","['많이', '달', '않', '괜찮', '저', '좀', '더', '탄산', '강하', '걸', '좋아하', '아쉽']","['새', '콤', '하고', '많이', '달', '지', '않아서', '괜찮았는데', '저', '는', '좀', '더', '탄산', '이', '강한', '걸', '좋아해서', '아쉬웠어요']"
댄싱사이더 컴퍼니,3,선물용인데 세트 구매했으면 두 병 박스가 동일했으면 좋았을 텐데 아쉽네요,package,,,161291,"['선물', '인데', '세트', '구매', '했', '두', '병', '박스', '동일', '했', '좋', '텐데', '아쉽']","['선물', '이', '세트', '구매', '두', '병', '박스', '동일', '좋', '텐', '데', '아쉽']","['선물', '용', '인데', '세트', '구매', '했으면', '두', '병', '박스', '가', '동일했으면', '좋았을', '텐데', '아쉽네요']"
배상면주가 포천LB,5,팔도 막걸리 중에 손꼽는 막걸리입니다 성분도 착하고 맛있어요,abstract_flavor_smell,,,32172,"['팔', '막걸리', '중', '손꼽', '막걸리', '입니다', '성분', '착하', '맛있']","['팔도', '막걸리', '중', '손꼽', '막걸리', '이', '성분', '착하', '맛있']","['팔도', '막걸리', '중', '에', '손꼽는', '막걸리', '입니다', '성분', '도', '착하고', '맛있어요']"
김창수 금산인삼주,2,6개 구매하였습니다 장수 하한 병이 포장재가 물에 젖어 확인해보니 술 냄새가 났습니다 물이 아니라 술이 센 거였고요 병 마개가 완전히 밀폐되어 있지 않았습니다 거꾸로 들어보니 술이 세어 나오네요 추석 선물용으로 산 건데 저거 사용 못 하겠네요 더 보기,abstract_flavor_smell,,,257297,"['6', '개', '구매', '장수', '하한', '병', '포장재', '물', '젖', '확인', '해', '보', '술', '냄새', '났', '물', '아니', '술', '센', '거', '였', '요', '병', '마개', '완전히', '밀폐', '되', '있', '않', '거꾸로', '들', '보', '술', '세', '나오', '추석', '선물', '산', '건데', '저거', '사용', '못', '하', '더', '보']","['6', '개', '구매', '장수', '하', '병', '포장', '재가', '물', '젖', '확인', '보', '술', '냄새', '나', '물', '아니', '술', '세', '거', '이', '병', '마개', '완전히', '밀폐', '있', '않', '거꾸로', '들', '보', '술', '세', '나오', '추석', '선물', '살', '걸', '저것', '사용', '못', '하', '더', '보']","['6', '개', '구매', '하였습니다', '장수', '하', '한', '병', '이', '포장재', '가', '물', '에', '젖어', '확인', '해보니', '술', '냄새', '가', '났습니다', '물이', '아니라', '술', '이', '센', '거', '였고요', '병', '마개', '가', '완전히', '밀폐', '되어', '있지', '않았습니다', '거꾸로', '들어', '보니', '술', '이', '세어', '나오네요', '추석', '선물', '용', '으로', '산', '건데', '저', '거', '사용', '못', '하겠네요', '더', '보기']"
양주도가,4,다른 곳에서 마시던 거보다 약간 신맛이 많이 나지만 맛있게 잘 마셨어요,specific_flavor_smell,,,189675,"['다른', '곳', '마시', '거', '약간', '신맛', '많이', '나', '맛있', '잘', '마셨']","['다른', '곳', '마시', '거', '약간', '신', '맛', '많이', '나', '맛있', '잘', '마시']","['다른', '곳', '에서', '마시던', '거', '보다', '약간', '신맛', '이', '많이', '나', '지만', '맛있게', '잘', '마셨어요']"
백운주가,5,배송 꼼꼼하게 잘 왔네요 오늘 저녁에 먹어볼 거예요,package,,,188728,"['배송', '꼼꼼', '잘', '왔', '오늘', '저녁', '먹', '볼', '거', '예요']","['배', '송', '꼼꼼', '잘', '오', '오늘', '저녁', '먹', '보', '거', '예']","['배송', '꼼꼼하게', '잘', '왔네요', '오늘', '저녁', '에', '먹어', '볼', '거', '예요']"
술아원,3,잘 받았습니다 너무 톡 쏘는 맛이 강해서 조금 더 놔둬 보려고요,abstract_flavor_smell,,,262825,"['잘', '받', '너무', '톡', '쏘', '맛', '강해서', '조금', '더', '놔둬', '보']","['잘', '받', '너무', '톡', '쏘', '맛', '강하', '조금', '더', '놓', '두', '보']","['잘', '받았습니다', '너무', '톡', '쏘는', '맛', '이', '강해서', '조금', '더', '놔둬', '보려고요']"
배상면주가 포천LB,3,맛있어서 구매했는데 맛이 조금 다른 듯해요 그래도 좋아요,abstract_flavor_smell,,,22153,"['맛있', '구매', '했', '맛', '조금', '다른', '듯', '해요', '좋']","['맛있', '구매', '맛', '조금', '다른', '듯', '좋']","['맛있어서', '구매', '했는데', '맛', '이', '조금', '다른', '듯', '해요', '그래도', '좋아요']"
유청길명인 부산금정산성막걸리,2,시큼한 맛이 싫어요 질금을 좀 첨가하면 천연 단맛이 날 텐데 밀가루에 다 추가로 몸에 해로운 첨가제를 넣는 줄 받아보고 알았어요 다시는 구매 안 함,specific_flavor_smell,,,129281,"['시큼', '한', '맛', '싫', '질금', '좀', '첨가', '천연', '단맛', '날', '텐데', '밀가루', '다', '추가', '몸', '해로운', '첨가제', '넣', '줄', '받', '보', '알', '다시', '구매', '안', '함']","['시큼', '맛', '싫', '질', '금', '좀', '첨가', '천연', '단맛', '날', '텐', '데', '밀가루', '다', '추가', '몸', '해롭', '첨가제', '넣', '주', '받', '보', '알', '다시', '구매', '안', '하']","['시큼한', '맛', '이', '싫어요', '질금', '을', '좀', '첨가', '하면', '천연', '단맛', '이', '날', '텐데', '밀가루', '에', '다', '추가', '로', '몸', '에', '해로운', '첨가제', '를', '넣는', '줄', '받아', '보고', '알았어요', '다시는', '구매', '안', '함']"
유청길명인 부산금정산성막걸리,2,원래 여기 막걸릴 젤 좋아하는데 ㅡ쉰 맛이 나오ㅡ 이렇게 시큼하지 않은데,specific_flavor_smell,abstract_flavor_smell,,129379,"['원래', '여기', '막', '걸릴', '젤', '좋', '하', '맛', '나오', '이렇게', '시큼', '않']","['원래', '여기', '막걸리', '젤', '좋아하', '맛', '이렇', '시큼', '않']","['원래', '여기', '막', '걸릴', '젤', '좋아하는데', '쉰', '맛', '이', '나오', '이렇게', '시큼하지', '않은데']"
우희열 한산소곡주,4,한 달 사용기 재 구매 어른들 선물용으로 좋습니다,none,,,138322,"['한', '달', '사용', '재', '구매', '어른', '선물', '좋']","['한', '달', '사용', '이', '재', '구매', '어른', '선물', '좋']","['한', '달', '사', '용기', '재', '구매', '어른', '들', '선물', '용', '으로', '좋습니다']"
복순도가,1,한 달 사용기 가격이 좀 비싸서 거시기하네요 실제로 촬영한 사진을 올렸는데 왜 자꾸 실제로 촬영한 다른 사진을 올리라고 문 꾸가 나오나요 그냥 사진 올리지 말라고 하던지 뭐 하는 거야 리뷰하다 짜증 나네,price,,,185869,"['한', '달', '사', '용기', '가격', '좀', '비싸', '거시기', '하', '실제로', '촬영', '한', '사진', '올렸', '왜', '자꾸', '실제로', '촬영', '한', '다른', '사진', '올리', '문', '꾸', '나오', '그냥', '사진', '올리', '말', '하', '하', '거', '야', '리뷰', '하', '짜증', '나']","['한', '달', '사용', '이', '가격', '좀', '비싸', '거', '시기', '실제로', '촬영', '사진', '올리', '왜', '자꾸', '실제로', '촬영', '다른', '사진', '올리', '문', '꾸', '나오', '그냥', '사진', '올리', '말', '하', '뭐', '하', '거', '리뷰', '짜증', '나']","['한', '달', '사', '용기', '가격', '이', '좀', '비싸서', '거', '시기하네요', '실제', '로', '촬영', '한', '사진', '을', '올렸는데', '왜', '자꾸', '실제', '로', '촬영', '한', '다른', '사진', '을', '올리라고', '문', '꾸가', '나오나요', '그냥', '사진', '올', '리지', '말', '라고', '하던지', '뭐', '하는', '거야', '리뷰', '하다', '짜증', '나네']"
문경주조,2,맛이 떨떨 음서는 괜찮은 요 막걸리 메니인들은,none,,,199130,"['맛', '떨떨', '음서', '괜찮', '요', '막걸리', '메', '인']","['맛', '떨', '떨', '음서', '괜찮', '요', '막걸리', '메니', '인']","['맛', '이', '떨', '떨', '음서', '는', '괜찮은', '요', '막걸리', '메니인들', '은']"
문경주조,4,한 달 사용기 가격이 비싸요 맛은 맛나요,price,abstract_flavor_smell,,256127,"['한', '달', '사', '용기', '가격', '비싸', '맛', '맛나']","['한', '달', '사용', '이', '가격', '비싸', '맛', '맛나']","['한', '달', '사', '용기', '가격', '이', '비싸요', '맛', '은', '맛', '나', '요']"
박재서 안동소주,1,누룩 향으로 인해 거부감과 술의 맛을 제대로 모르겠어요,specific_flavor_smell,,,131941,"['누룩', '향', '인해', '거부', '술', '맛', '제대로', '모르']","['누룩', '향', '인해', '거부감', '술', '맛', '제대로', '모르']","['누룩', '향', '으로', '인해', '거부', '감', '과', '술', '의', '맛', '을', '제대로', '모르겠어요']"
장수 오미자주,4,장수 오미자주 맛은 일반 소주랑 똑같아요 도수가 좀 높습니다 술 색이 예뻐서 여행 갈 때 먹기 좋아요 배송은 빨리 왔어요,abv,delivery,,219813,"['장수', '오미', '자주', '맛', '일반', '소주', '똑같', '도수', '좀', '높', '술', '색', '예뻐서', '여행', '갈', '때', '먹', '좋', '배송', '빨리', '왔어요']","['장수', '오미', '자주', '맛', '일반', '소주', '똑같', '도수', '좀', '높', '술', '색', '예뻐서', '여행', '가', '때', '먹', '좋', '배', '송', '빨리', '오']","['장수', '오미자', '주', '맛', '은', '일반', '소주', '랑', '똑같아요', '도수', '가', '좀', '높습니다', '술', '색', '이', '예뻐서', '여행', '갈', '때', '먹기', '좋아요', '배송', '은', '빨리', '왔어요']"
소백산와인,2,한 달 사용기 너무너무 달아서 당황했어요 사실 반 병 마시고 더 이상은 못 먹겠어요 ㅠㅠ끓여서 알코올 날리고 팩으로 사용했네요,specific_flavor_smell,,,110485,"['한', '달', '사용', '너무너무', '달', '당황', '했', '사실', '반', '병', '마시', '더', '이상', '못', '먹', '알코올', '날리', '팩', '사용', '했']","['한', '달', '사용', '이', '너무너무', '달', '당황', '사실', '반', '병', '마시', '더', '이상', '못', '먹', '알코올', '날리', '팩', '사용']","['한', '달', '사', '용기', '너무', '너무', '달아서', '당황', '했어요', '사실', '반', '병', '마시고', '더', '이상은', '못', '먹겠어요', '끓여서', '알코올', '날리고', '팩', '으로', '사용', '했네요']"
배상면주가 포천LB,4,새는 거 없이 빠르게 배송 잘 왔고요 잘 먹겠습니다,package,delivery,,31381,"['새', '거', '없이', '빠르', '배송', '잘', '왔', '잘', '먹']","['새', '거', '없이', '빠르', '배', '송', '잘', '오', '잘', '먹']","['새는', '거', '없이', '빠르게', '배송', '잘', '왔고요', '잘', '먹겠습니다']"
한강주조,2,기존에 먹던 천 원짜리 막걸리보다 조금 덜 탁한 느낌이 다네요 10일을 기다려서 받았는데 좀 실망입니다,abstract_flavor_smell,delivery,,101848,"['기존', '먹', '천', '원', '막걸리', '조금', '덜', '탁한', '느낌', '다', '네요', '10', '일', '기다려서', '받', '좀', '실망', '입니다']","['기존', '먹', '천', '원', '막걸리', '조금', '덜', '탁하', '느낌', '달', '10', '일', '기다리', '받', '좀', '실망', '이']","['기존', '에', '먹던', '천', '원', '짜리', '막걸리', '보다', '조금', '덜', '탁한', '느낌', '이', '다', '네', '요', '10일', '을', '기다려서', '받았는데', '좀', '실망', '입니다']"
백운주가,2,복분자의 달달한 맛과 향을 기대했는데 그냥 마트 몇 천 원짜리 포도주랑 다를 깨 없는 듯합니다 와인 마신다는 것보다 술 마시는 느낌이 강해서 별로입니다 지극히 제 개인적인 느낌입니다,specific_flavor_smell,,,196848,"['복분자', '달달', '한', '맛', '향', '기대', '했', '그냥', '마트', '몇', '천', '원', '포도주', '다를', '깨', '없', '듯', '합니다', '와인', '마신다는', '것', '술', '마시', '느낌', '강해서', '별로', '입니다', '지극히', '제', '개인', '인', '느낌', '입니다']","['복', '분자', '달달', '맛', '향', '기대', '그냥', '마트', '몇', '천', '원', '포도주', '다르', '깨', '없', '듯', '와인', '마시', '것', '술', '마시', '느낌', '강하', '별로', '이', '지극히', '제', '개인', '이', '느낌', '이']","['복분자', '의', '달달', '한', '맛', '과', '향', '을', '기대했는데', '그냥', '마트', '몇', '천', '원', '짜리', '포도주', '랑', '다를', '깨', '없는', '듯', '합니다', '와인', '마신다는', '것', '보다', '술', '마시는', '느낌', '이', '강해서', '별로', '입니다', '지극히', '제', '개인', '적', '인', '느낌', '입니다']"
복순도가,4,첨에 흔들었더니 맑게 먹는 걸 좋아하는데 아쉬웠어요 담에 흔들지 않아야 할 듯,none,,,17263,"['첨', '흔들', '맑', '먹', '걸', '좋', '하', '데', '아쉬웠', '담', '흔들', '않', '할', '듯']","['첨', '흔들', '맑', '먹', '걸', '좋아하', '아쉽', '담', '흔들', '않', '하', '듯']","['첨', '에', '흔들었더니', '맑게', '먹는', '걸', '좋아하는데', '아쉬웠어요', '담', '에', '흔들지', '않아야', '할', '듯']"
